"«Россия — какое-то заколдованное место. В этом и наше проклятье, и наше счастье»  В гостях у Натальи Синдеевой — актер и режиссер Игорь Миркурбанов. Поговорили о том, в чем гениальность режиссера Богомолова, каково это — играть на сцене с Сурковым, откуда появляется тревога и почему количество зрителей в зале не влияет на игру актера  ",2020-11-19T13:03:01
"Больничные и пособия по материнству теперь будут выплачивать напрямую из Фонда соцстрахования, а не через работодателя  ",2020-11-19T13:47:45
❗️Суд оправдал бывших врио начальника ярославской колонии ИК-1 и его заместителя по делу о пытках заключенного Макарова  ,2020-11-19T13:57:52
"В Иркутской области мужчина расстрелял из незарегистрированной «Сайги» брата и сестру, которые ссорились у его дома. Девушка погибла на месте, парень в коме  ",2020-11-19T14:16:34
Екатерина Котрикадзе рассказывает о главных новостях России 19 ноября. Включайте дневной выпуск новостей на Дожде в 15:00: ,2020-11-19T15:00:11
"Медики садятся в машину скорой помощи у павильона ВДНХ, временно переоборудованного в госпиталь для больных COVID-19  Фото: Maxim Shemetov / Reuters",2020-11-19T15:11:01
"Создателя Nexta Степана Путило и бывшего главреда канала Романа Протасевича занесли в список террористов. Оба они живут за границей, и белорусский МИД уже потребовал выдать их КГБ  ",2020-11-19T15:21:46
"Каждый седьмой россиянин стал чаще нуждаться в психологической поддержке во время пандемии COVID, рассказал ВЦИОМ. Но ходят к специалистам только 2%  ",2020-11-19T15:49:18
"Кто поможет жителям Нагорного Карабаха? Оказывается, Евросоюз — он выделит три миллиона евро на закупку еды, медикаментов и зимних вещей для людей, которые остались без крыши над головой из-за войны  ",2020-11-19T16:04:10
"Михаилу Меню запретили выходить из дома, кроме как на двухчасовые прогулки, пользоваться интернетом и почтой, а также общаться с другими фигурантами дела. Такую меру пресечения суд избрал на время рассмотрения дела о хищении 700 миллионов рублей  ",2020-11-19T16:21:20
"Пригожин требует по пять миллионов рублей от главреда «Медузы» Ивана Колпакова, а также еще двоих журналистов за упоминание его уголовных дел — это порочит его честь и репутацию  ",2020-11-19T16:55:36
"Запрет на использование интернета и почты, и де-факто домашний арест — такую меру пресечения назначили аудитору Счетной палаты Михаилу Меню. Следствие утверждает, что он организовал преступную группу для хищения 700 миллионов рублей из бюджета Ивановской области. При этом, по словам защиты, эта сумма уже была возмещена.   Вокруг каких событий строится обвинение и по чьей инициативе могло быть возбуждено это дело — обсудили с адвокатом Меня Мурадом Мусаевым  ",2020-11-19T17:01:52
Из аптек пропал метилпреднизолон — это жизненно важный препарат для людей с ревматизмом — сейчас его используют еще и при лечении коронавируса. Прекращение приема препарата грозит ревматикам серьезными осложнениями  ,2020-11-19T17:13:01
"Предприниматели из Бурятии получили ответ от прокуратуры — там обещали «проверить» их доводы о том, почему новый карантин в регионе оказался несправедливой и непоследовательной мерой  ",2020-11-19T17:21:00
"Создательницу паблика «Радужный Екб | ЛГБТ Екатеринбург» оштрафовали на 50 тысяч рублей за пропаганду нетрадиционных сексуальных отношений среди несовершеннолетних. Следствие обвиняет ее в том, что в группе для знакомств публиковались анкеты подростков  ",2020-11-19T17:42:57
"Страны ЕС введут санкции против белорусских высокопоставленных чиновников и компаний, которые финансируют Александра Лукашенко  ",2020-11-19T18:06:22
"Начальников ярославской ИК-1 оправдали по делу о пытках заключенного — в 2018 году в сети попало видео, на котором группа надзирателей коллективно избивает мужчину. Как так вышло и насколько распространены пытки в российских колониях — обсудили с правозащитницей Натальей Таубиной   ",2020-11-19T18:42:45
"В Минске задержали врача, который рассказал результаты медицинского освидетельствования убитого «тихарями» Романа Бондаренко. На него завели уголовное дело о разглашении врачебной тайны.   А к журналистке , которая готовила материл о состоянии Бондаренко на момент смерти, пришли силовики — она перестала выходить на связь  ",2020-11-19T18:54:46
"Законопроект о блокировке сайтов, «допускающих дискриминацию» российский СМИ пока неэффективен — так считает глава Совета по правам человека Валерий Фадеев. Но инициатива, по его мнению, правильная: россиян нужно «защитить от цензуры со стороны американских IT-гигантов»  ",2020-11-19T19:00:57
"Включайте новости на Дожде! Екатерина Котрикадзе подведет итоги уходящего дня в прямом эфире, начинаем через минуту: ",2020-11-19T19:59:21
"МГУ выделит 30 миллионов рублей на поддержку студентов. Так университет ответил на коллективный судебный иск от студентов-платников, потребовавших пересчитать стоимость обучения из-за перехода на дистанционку  ",2020-11-19T20:38:44
"Сокуров, Спиваков, Курентзис, Гребенщиков, Герман-младший, Немоляева и другие деятели искусства обратились с открытым письмом к ЮНЕСКО с просьбой включить памятники Нагорного Карабаха в список всемирного наследия   ",2020-11-19T20:51:32
"Ситуация с коронавирусом постепенно ухудшается, но взрывного роста ни в одном из регионов страны нет — об этом заявила глава Роспотребнадзора Анна Попова. Она призвала россиян соблюдать меры безопасности, чтобы не возникло необходимости вводить очередной локдаун  ",2020-11-19T21:52:34
"В новом выпуске «Политики. Прямая линия» поговорили с Леонидом Гозманом — о том, можно ли на постсоветском пространстве построить диалог с властью, зачем Путин «отменил» Конституцию, чего должен бояться Лукашенко и почему мир в Карабахе — не навсегда   ",2020-11-19T22:04:20
"Экс-депутата Одесского горсовета Олега Маркова арестовали по делу о контрабанде, да еще и со скифским золотом на руках. У него изъяли амфору, медальон с изображением античных героев и золотые пластины в виде оленя и льва — они могут стоить сотни тысяч евро  ",2020-11-19T22:41:38
Россия — щедрая душа   ,2020-11-20T08:54:24
"Семилетний мальчик, пропавший два месяца назад, нашелся живым во Владимирской области — сейчас он, наконец-то, дома с семьей. Все это время его насильно удерживал 26-летний мужчина  ",2020-11-20T09:29:11
Россиянина Юрия Ющенко приговорили к 13 годам колонии за попытку передать ЦРУ информацию о «перспективных разработках» российского военно-промышленного комплекса. На заседании Ющенко признал свою вину  ,2020-11-20T10:14:10
"Дело против Михаила Меня, обвиняемого в растрате 700 миллионов рублей, прекратят из-за истечения срока давности  ",2020-11-20T10:22:44
"Лукашенко не хочет сдаваться и держится за власть, а в Беларуси разгорается политический кризис на фоне очередного убийства оппозиционера. Будет ли Россия и дальше игнорировать протесты и как она может помочь оппозиции вывести страну из кризиса – обсудили с членом президиума КС Павлом Латушко   ",2020-11-20T10:30:02
"Умер сербский патриарх Ириней, в начале ноября его госпитализировали с коронавирусом  ",2020-11-20T10:58:49
❗️24 318 новых случаев заражения коронавирусом за сутки в России — это очередной антирекорд. Вчера выявили 23 610 заболевших  ,2020-11-20T11:06:28
"Вот так сейчас проходит прощание с Романом Бондаренко, убитым «тихарями» в собственном дворе в Минске  ",2020-11-20T11:37:01
"Вы еще не иноагент? Госдума это исправит. Согласно новому законопроекту, в список иноагентов смогут попасть обычные люди, занимающихся политикой и при этом получающие деньги и другую помощь из-за рубежа, а также журналисты зарубежных изданий.   Обсудили с политологом Александром Кыневым, как будут принимать решения о присвоении статуса и чем это будет грозить «иноагентам»  ",2020-11-20T11:45:42
Путин упразднил Роспечать и Россвязь и передал их функции Минцифры  ,2020-11-20T11:52:29
"Еще один конфликт по поводу средств индивидуальной защиты в общественном транспорте: жителю Ленинградской области просьба надеть маску в автобусе стоила жизни. Он сделал замечание мужчине и женщине, сидевшим без масок, началась перепалка. В драку она переросла уже на улице: мужчину ударили ножом, от полученных травм он умер  ",2020-11-20T12:35:58
"Открытый космос стал еще ближе. Теперь его можно услышать благодаря марсоходу «Персеверанс», который сейчас летит к Марсу — переходите и слушайте по ссылке  ",2020-11-20T13:12:57
"Так сегодня прошло прощание с Романом Бондаренко в Минске. После отпевания колонна людей направилась к Северному кладбищу, где будет похоронен Роман  Фото: Artem D",2020-11-20T13:19:46
"Из трендов YouTube внезапно исчезли многие российские каналы, включая Навальный LIVE и Дождь — эта аномалия наблюдается и с другими ресурсами. Но только после исчезновения из трендов канала Соловьев LIVE несколько депутатов Госдумы предложили вводить санкции за «дискриминацию российских СМИ». За Соловьева вступился даже Роскомнадзор и потребовал вернуть его в тренды.   Могут ли запретить YouTube и почему выпадение из трендов вряд ли связано с политикой — обсудили с директором ФБК Иваном Ждановым  ",2020-11-20T14:08:28
"Минздрав увеличит закупку препаратов с метилпреднизолоном, жизненно необходимых для людей с ревматизмом. Этой осенью они полностью исчезли из аптек на фоне эпидемии  ",2020-11-20T14:26:00
"Бывшего главу Серпуховского района Подмосковья Александра Шестуна попросили приговорить к 20 годам колонии и 50-миллионному штрафу. Его обвиняют в мошенничестве, отмывании денег, получении взятки и незаконном участии в предпринимательской деятельности  ",2020-11-20T14:49:39
"Новости на Дожде уже тут! Переходите по ссылке, Павел Лобков расскажет о главных событиях к этому часу: ",2020-11-20T15:00:11
"Forbes, «Ведомости» и «Версии» обязали выплатить по 10 тысяч рублей сенатору Сулейману Керимову из-за материала с расследованием его доходов. Также суд обязал выплатить 5 тысяч рублей пользовательницу Facebook Наринэ Давыдову, которая процитировала расследование у себя на странице  ",2020-11-20T15:21:25
Майю Санду официально признали избранным президентом Молдовы. Ее инаугурация пройдет в католическое Рождество  ,2020-11-20T15:43:38
"Шестеро медиков уволились из ростовской больницы, где погибли 13 человек с коронавирусом из-за перебоев с кислородом. Вслед за уволившимся «по собственному желанию» реаниматологом, который и рассказал о проблеме, ушли еще пятеро сотрудников  ",2020-11-20T15:55:01
"В детском центре в Чечне на стенах изобразили Ахмата Кадырова, а также духовных и военных лидеров периода Кавказской войны. На их месте раньше были герои Marvel, но три дня назад Кадыров во время посещения центра попросил заменить их на «национальных героев»  Фото: РИА Новости  ",2020-11-20T16:20:21
"❗️В Тбилиси захватили в заложники около 10 человек в здании микрофинансовой организации. Очевидцы сообщают, что злоумышленников несколько, у одного из них была граната  ",2020-11-20T16:42:26
"UPD: В полиции Грузии сообщают, что в заложниках девять человек, нападавший один",2020-11-20T16:54:40
"Латвия, Литва и Эстония ввели санкции против 28 белорусских чиновников, в том числе нескольких должностных лиц из МВД и государтсвенных СМИ Беларуси. В страны Прибалтики уже был запрещен въезд более чем 150 чиновникам из Беларуси, которые попали под санкции Евросоюза  ",2020-11-20T16:58:01
"В Беларуси создали новый Координационный совет оппозиции. Имена членов держатся в секрете — для их защиты, сообщила Светлана Алексиевич  ",2020-11-20T17:04:01
"Павлу Дурову совсем не понравился новый iPhone 12.  «Если тенденция сохранится, через 7-10 лет доля iPhone на мировом рынке станет незначительной»  ",2020-11-20T17:16:01
"Против троих свидетелей в деле Ефремова возбудили уголовные дела о даче ложных показаний. Они утверждали, что актера не было за рулем  ",2020-11-20T17:21:08
"UPD: Светлана Алексиевич назвала информацию о новом Координационном совете «чушью»: «В Координационный совет зачислено много новых людей, есть руководящий орган. Все наше движение продолжает работать. И были такие новые люди, как Богрецов. И другие люди заходят туда, но эти имена не оглашаются»",2020-11-20T17:30:58
"Оборванные провода, слетевшие плиты крыш и панцири из ледяной глазури на машинах — так живет Владивосток последние три дня. Все из-за непрекращающегося дождя со снегом, который захватил весь город: во многих районах нет воды, света и отопления.   Обсудили, что происходит в городе и что делают власти с журналистом из Владивостока Александром Хитровым ",2020-11-20T18:02:19
"В Сиднее выбрали лучших пейзажных фотографов 2020 года. В конкурсе принимали участие более 3800 фотографов со всего мира.  Смотрите снимки-лауреаты в фотогалерее Дождя:   Фото: Kelvin Yuen, Joshua Snow, Isabella Tabacchi, Frédéric Couzinier, Zhu Xiao, Nate Merz / International Landscape Photographer of the Year",2020-11-20T18:14:01
"В Ингушетии женщину приговорили к шести годам колонии за избиение племянницы, ее мужа — к 2,5 годам. По версии следствия, супруги в течение полугода систематически избивали шестилетнюю девочку, которую поселили в своем доме. Из-за нанесенных травм ей пришлось ампутировать руку  ",2020-11-20T18:23:01
"Зачем Кремль решил сделать часть территории под Адлером городом федерального значения? Главы фармкомпаний Pfizer и Moderna избавляются от своих же акций: финансовый ход или сомнения в вакцине? Где дешево отпраздновать Новый год в России и за границей? Или никуда не ехать, ограничения же?  — в новом выпуске программы «Деньги» на Дожде   ",2020-11-20T18:32:17
"Девять человек в Якутии выпили антисептик для рук с содержанием спирта: шестеро из них скончались, еще трое находятся в тяжелом состоянии  ",2020-11-20T18:52:04
"«Я призвал Никола Пашиняна остановиться и работать во благо страны, думать как государственник, а не как человек с улицы, у которого просто авантюрное мышление. Он не послушался — и вот мы имеем эти итоги»  Бывшего главу Службы безопасности Армении Артура Ванецяна обвиняют в подготовке покушения на Пашиняна — правда, суд не стал его арестовывать. Обсудили с Ванецяном эти обвинения, а также «предательство» премьер-министра и роль России в перемирии  ",2020-11-20T19:26:09
Полиция освободила заложников в Тбилиси. Преступника задержали  ,2020-11-20T19:29:02
"В новогоднюю ночь в Москве устроят проверку заведений общепита, чтобы установить, не работают ли они после 23:00 (ковидные ограничения все еще будут действовать)  ",2020-11-20T19:38:01
"«Вряд ли мы можем, скажем так, позитивно оценивать факт того, что кто-то порвал фотографию Путина, все-таки это наш президент и, наверное, это плохо — так себя вести и так поступать», — заявил Песков. И порекомендовал заниматься более важными вещами.  Напоминаем: депутат в Петербурге разозлился, что портрет Пушкина на стене в зале заседаний заменили на фото Путина, и порвал изображение президента. К нему приехали пятеро полицейских  ",2020-11-20T20:01:54
"Сегодня в Беларуси прощались с убитым «тихарями» Романом Бондаренко: тысячи людей пришли к церкви, где отпевали мужчину. При этом власти все еще отказываются признавать правду об убийстве Романа — врача, рассказавшего о полученных им травмах, арестовали. Как проходило прощание и что чувствуют минчане — рассказала активистка Ольга Токарчук   ",2020-11-20T20:04:42
"Синдром Аспергера, болезнь Паркинсона, проблемы с позвоночником, а теперь и коронавирус — эти болезни Путину приписывали на протяжении всего правления. А с ними и скорый уход: некоторые политологи уверены, что он вот-вот сложит с себя полномочия. Юлия Таратута объясняет, почему все эти слухи — просто очередная проверка от президента, главным недугом которого является шпиономания  ",2020-11-20T20:55:19
"У Патриарха Кирилла день рождения 20 ноября, но день для православной церкви нерадостный: сегодня скончались от COVID сербский патриарх Ириней и Митрополит Казанский и Татарстанский Феофан.   У РПЦ сложные отношения с коронавирусом — долгое время его вообще не признавали. Обсудили пандемию, смерти духовников и церковную жизнь с журналисткой Ксенией Лученко  ",2020-11-20T21:17:01
"Светлана Алексиевич, лауреат Нобелевской премии по литературе, отказалась возвращаться в Беларусь, пока Лукашенко остается у власти. Впрочем, она считает, что это ненадолго: «Я не думаю, что Лукашенко может постоянно подавлять народную энергию. Его время истекло»  ",2020-11-20T21:24:24
"Как развивалась экономика США при республиканцах и демократах, чем запомнились четыре года президентства Трампа и как он повлиял на политику и финансы Америки? Но главное –  чего ждать от политики Джо Байдена – кандидата, победившего на выборах 2020 года?   Специальный выпуск авторской программы Андрея Мовчана @themovchans про итоги выборов в США   ",2020-11-20T21:52:22
"Семья «Сбера» может пополниться «М.Видео» и Goods .ru, рассказали источники The Bell и РБК  ",2020-11-20T22:09:34
"Чего боится власть? Зачем штампуются все новые законы, которые ограничивают свободы граждан и увеличивают неприкосновенность Путина? Неужели против России плетутся международные интриги — со стороны могущественных либеральных сил, олицетворением которых стал «нелегитимный» Байден?  Колонка Михаила Фишмана — о «бешеном принтере», подгонке реальности и угрозе Кремлю в лице нового президента США  ",2020-11-20T22:49:06
"Сергей Собянин заявил, что серьезного всплеска заболеваемостью коронавирусом за последние пять дней в Москве нет. За последние сутки в столице выявили 6 902 новых случаев — это максимум с начала пандемии  ",2020-11-20T23:11:15
"Производители вакцин от COVID рапортуют о невероятных результатах — от 92% у российского «Спутника V» до 95% у американской Pfizer.   Валерия Ратникова разбиралась, откуда такие высокие показатели, чем вакцины отличаются друг от друга — и на какую все-таки надеяться  ",2020-11-20T23:30:13
"Беларусь уже больше трех месяцев бунтует против бессменного Лукашенко, пророссийский Додон проигрывает выборы в Молдове, а в Карабахе худой мир (который, конечно, лучше любой войны). Это что, распад Советского союза 2.0? Обсудили с Алексеем Малашенко из института «Диалог цивилизаций»  ",2020-11-21T08:02:01
"Неоправданная жестокость и унижение личности — так описывает свое задержание в Минске и 10 суток ареста Андрей Кравченко. Белорусский легкоатлет и серебряный призер Олимпиады рассказал, что было самым страшным и сложным в СИЗО и почему Беларусь вообще протестует  ",2020-11-21T09:04:01
"В мире онлайн-дейтинга уже есть все (ну или почти все): помимо уже привычного Тиндера, появились, например, специализированные приложения для ЛГБТ-людей или для кинки-знакомств. Как поиск партнера онлайн повилял на наш ритм жизни? И можно ли найти любовь за несколько свайпов?   В том, как устроен онлайн-дейтинг и как он работает в России, разбиралась Полина Милушкова  ",2020-11-21T10:02:01
"В Висконсине мужчина открыл стрельбу в торговом центре, восемь человек получили ранения. Стрелок скрылся, сейчас его ищет полиция  ",2020-11-21T10:45:14
"Россия продолжает бить собственные рекорды — за последние сутки выявили 24 822 заболевших COVID-19. Это на 504 больше, чем вчера  ",2020-11-21T10:55:02
"Остров Русский в Приморье оказался изолирован от материка: единственный мост, соединяющий остров с Владивостоком, закрыли из-за падения кусков льда с вант. Сейчас жителей Русского эвакуируют паромом  ",2020-11-21T11:57:57
"Путин продлил до конца 2021 года ограничения импорта продуктов, введенные в ответ на санкции против России  ",2020-11-21T12:08:37
"Поселок Сириус в Краснодарском крае решили наделить особым статусом города федерального значения. Там будет свой бюджет, свои органы власти и вдобавок отдадут еще и олимпийские объекты в Сочи. Но при этом власти планируют строить там новые катки, бассейны и другие спортивно-развлекательные площадки.   Зачем нужно дублировать уже существующую инфраструктуру и для каких целей вообще нужен «Сириус»?   ",2020-11-21T13:03:02
У бывшего губернатора Хабаровского края Сергея Фургала обнаружили заболевание легких. Причина заболевания неизвестна — следователь отказал Фургалу в подробном обследовании  ,2020-11-21T13:11:27
"Жизнь в религиозной общине может представляться и приятной, и совсем невыносимой, но главное — люди «извне» очень мало о ней знают. «Женщины сверху» начали серию документальных фильмов о людях, которые не смогли терпеть традиционный уклад и сбежали за свободой.   Первая серия — о мусульманках в Дагестане. Героини этой истории сознательно сняли хиджаб и стали изгоями в традиционном и закрытом мире  ",2020-11-21T14:36:30
Включайте Дождь — Антон Желнов в дневном выпуске «Здесь и Сейчас» расскажет о самых главных событиях к этому часу. Присоединяйтесь: ,2020-11-21T14:59:54
"Нидерландский журналист пробрался в закрытую видеоконференцию министров обороны Евросоюза. Никаких скандалов, интриг и расследований: парень просто поприветствовал министров, а в ответ ему пригрозили уголовным делом. На этом его визит закончился — запись этого разговора смотрите по ссылке  ",2020-11-21T15:23:55
"Россия ввела санкции в отношении 25 представителей Великобритании в ответ на ограничения по «закону Магнитского». Против кого именно вводятся санкции, не уточняется. Им будет запрещен въезд в Россию   ",2020-11-21T15:45:05
"У российской вакцины против коронавируса появились американские соперники, так что пропагандисты сразу же взяли в руки оружие и пиарят ее кто во что горазд. В Беларуси «тихарями» убит мирный житель: власти как всегда это отрицают, а госканалы вместе с массовкой им в этом помогают.   А еще российские СМИ обсуждают, кто и как украл выборы в США, а Соловьев обиделся на YouTube — разбираем все в новом Fake News, кликайте по ссылке  ",2020-11-21T16:31:44
"Суд в США приостановил разбирательство по иску бывших акционеров ЮКОСа к России до 18 ноября 2022 года или до завершения аналогичного процесса в Гааге. Они, напомним, добиваются от российских властей выплаты в 57 миллиардов долларов за экспроприацию компании  ",2020-11-21T16:50:04
"Кажется, у «Монополии» появился серьезный конкурент  ",2020-11-21T17:10:51
"Число россиян, недовольных экономическим положением страны, заметно выросло  ",2020-11-21T17:53:49
"«Дело Александра Шестуна — это такая публичная казнь»  Прокуратура просит приговорить бывшего главу Серпуховского района Московской области Александра Шестуна к 20 годам колонии и оштрафовать его на 50 миллионов рублей. С чем связаны такие требования и что они могут означать, рассказывает супруга Шестуна Юлия   ",2020-11-21T18:19:43
Кто мог слить разговор предполагаемых пресс-сека Лукашенко и главы федерации хоккея Беларуси? Зачем? Что об этом думает и говорит сам Лукашенко? Появилась ли ясность в деле об убийстве Романа Бондаренко?   Обсуждаем и рассуждаем с политологом   ,2020-11-21T18:33:02
"Министр образования и науки Эстонии подала в отставку после обвинений в ненадлежащем использовании служебной машины. По словам бывшего водителя министра, он возил ее детей в школу, на кружки, к логопеду и на дни рождения друзей   ",2020-11-21T18:58:13
"«Эпидемия коронавируса, глобальный локдаун и замораживание экономической активности запустили системный экономический кризис, которого современный мир со времён Великой депрессии, наверное, еще не знал»  Путин выступил на онлайн-саммите «большой двадцатки»  ",2020-11-21T19:43:04
"В 20:00 в эфире Дождя Антон Желнов подведет итоги субботы. Поговорим о визите российской делегации в Армению, ответных санкциях России из-за «закона Магнитского», суточных рекордах (или антирекордах) коронавируса в России и многом другом. Подключайтесь: ",2020-11-21T19:59:48
"Во Владимирской области задержали мужчину, который похитил и удерживал в течение двух месяцев семилетнего мальчика. Его обвиняют в похищении и насильственных действиях сексуального характера  ",2020-11-21T20:25:10
"«Я стоял за то, чтобы состоялся Новый год, чтобы был праздник для детей и для взрослых, чтобы была та самая сказка, которую мы так любим с самого детства»  18 ноября на одиночный пикет на Красной площади вышел дед Мороз с плакатом «Я/Мы Новый год. Дед Мороз против закрытия елок». В студии Дождя он рассказал, зачем это сделал  ",2020-11-21T21:40:39
Суррогатный алкоголь все еще пользуется популярностью? Почему люди готовы продешевить с алкоголем и отплатить за это здоровьем?   Обсуждаем с социологом резонансный случай в Якутии: семь человек в этом регионе умерли от отравления антисептиком  ,2020-11-21T22:01:31
"Помните, как четыре года назад бульдозеры уничтожали санкционные сыры? Путин продлил ответное продовольственное эмбарго до конца 2021 года.  Как санкции Европы и ответные санкции России сказались на экономике обеих сторон, рассказывает Эдуард Бурмистров  ",2020-11-21T22:35:05
"В эфире Дождя Антон Желнов подвел итоги субботы. Обсудили ответные санкции России против Великобритании, визит Лаврова и Шойгу в Ереван и Баку для урегулирования ситуации в Карабахе, коронавирусные рекорды в России и многое другое   ",2020-11-22T08:30:02
"Вчера Сергей Шойгу и Сергей Лавров посетили сначала Ереван, а затем Баку и встретились с властями Армении и Азербайджана. На повестке обсуждения был, конечно, карабахский вопрос — туда, напомним, для урегулирования конфликта были отправлены российские миротворцы.  Разбираемся, как проходили переговоры, с обозревателем «Коммерсанта» Кириллом Кривошеевым  ",2020-11-22T08:45:05
"«Влияние Линдгрен на мировую литературу сопоставимо с тем переворотом, который произвел Эйнштейн в мировой физике»  В новом выпуске программы «Нобель» Дмитрий Быков рассказывает о писательница, которая эту премию так и не получила — Астрид Линдгрен. Как Пеппи Длинныйчулок связана с движением хиппи? Почему герои Линдгрен — это на самом деле антигерои? Каков рецепт хорошей детской книги?  Смотрите по ссылке ",2020-11-22T09:30:07
Это вам не «Веселый фермер»!  ,2020-11-22T09:59:02
❗️24 581 новых случаев коронавируса выявили за прошедшие сутки в России  ,2020-11-22T10:38:05
"За стрельбу на свадьбе нужно штрафовать, решило духовенство Ингушетии. А деньги со штрафов переведут в пользу малоимущих  ",2020-11-22T10:59:29
